sbn,category,band,score,hardest_rule,solved_via,steps,n_solutions
551W9wQ05dr,shape-L,Hard,540.0,finned_counts,logic,17,1
551W9cA05Lt,shape-L,Medium,40.0,region_confined,logic,8,1
551WAcT01Er,shape-L,Medium,40.0,region_confined,logic,8,1
551W9cw05LJ,shape-L,Medium,100.0,exclusion,logic,12,1
551WApC01zt,shape-L,Medium,140.0,exclusion,logic,14,1
551W8gg05NT,shape-L,Hard,540.0,finned_counts,logic,12,1
551W8g90Blz,shape-L,Medium,100.0,exclusion,logic,14,1
551W9kP0DrH,shape-L,Medium,100.0,exclusion,logic,16,1
551W8hT05NP,shape-L,Medium,100.0,exclusion,logic,11,1
551W8oT09Tr,shape-L,Medium,40.0,region_confined,logic,11,1
551WAxj09Kn,shape-L,Medium,61.0,region_confined,logic,11,1
551WAkw03CR,shape-L,Medium,100.0,exclusion,logic,12,1
551W8oP0DLL,shape-L,Medium,40.0,region_confined,logic,11,1
551WEoO056V,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAce07VL,shape-L,Medium,140.0,exclusion,logic,12,1
551WF_y01CJ,shape-L,Medium,82.0,region_confined,logic,14,1
551W8Yv0BlT,shape-L,Medium,100.0,exclusion,logic,14,1
551WAtT01cP,shape-L,Medium,61.0,region_confined,logic,14,1
551WExS01Dr,shape-L,Medium,180.0,exclusion,logic,16,1
551WAlC01Tx,shape-L,Medium,140.0,exclusion,logic,15,1
551WAcg05Mt,shape-L,Medium,140.0,exclusion,logic,12,1
551WCcT01kr,shape-L,Medium,40.0,region_confined,logic,10,1
551WAxf0BKn,shape-L,Medium,40.0,region_confined,logic,11,1
551WAYw05Mz,shape-L,Medium,140.0,exclusion,logic,13,1
551W9ly0Dar,shape-L,Medium,100.0,exclusion,logic,11,1
551WAlf03Mr,shape-L,Medium,150.0,undercounting,logic,16,1
551WBkv03DH,shape-L,Medium,100.0,exclusion,logic,12,1
551WB-y09SJ,shape-L,Medium,166.0,region_confined,logic,16,1
551WAxC09LL,shape-L,Medium,100.0,exclusion,logic,12,1
551WBge05Mp,shape-L,Easy,15.5,row_col_last,logic,8,1
551WCpg03LL,shape-L,Hard,540.0,finned_counts,logic,12,1
551WAce0BlL,shape-L,Medium,61.0,region_confined,logic,13,1
551W8pU09tv,shape-L,Medium,180.0,exclusion,logic,12,1
551WAgf05Mv,shape-L,Medium,100.0,exclusion,logic,14,1
551WEpC01Ex,shape-L,Medium,100.0,exclusion,logic,12,1
551WAlU01SR,shape-L,Medium,40.0,region_confined,logic,10,1
551WAwi05ip,shape-L,Hard,540.0,finned_counts,logic,13,1
551WFsQ056n,shape-L,Easy,15.5,row_col_last,logic,11,1
551W8dR05TP,shape-L,Medium,140.0,exclusion,logic,11,1
551W9hS05NJ,shape-L,Medium,140.0,exclusion,logic,13,1
551WChA03zL,shape-L,Medium,100.0,exclusion,logic,13,1
551W9g80F-p,shape-L,Medium,100.0,exclusion,logic,11,1
551WAhC05Sp,shape-L,Medium,40.0,region_confined,logic,12,1
551WDcw01dJ,shape-L,Medium,40.0,region_confined,logic,11,1
551WChk01rL,shape-L,Hard,540.0,finned_counts,logic,12,1
551WAhP03Sr,shape-L,Medium,61.0,region_confined,logic,11,1
551WDsh01Ln,shape-L,Medium,61.0,region_confined,logic,10,1
551W8gP0DtP,shape-L,Medium,100.0,exclusion,logic,15,1
551W9cu07Sr,shape-L,Medium,100.0,exclusion,logic,12,1
551W9tk09dH,shape-L,Medium,100.0,exclusion,logic,15,1
551WAhD05Sn,shape-L,Medium,40.0,region_confined,logic,9,1
551WAx80BSp,shape-L,Medium,100.0,exclusion,logic,10,1
551WBkz01Cn,shape-L,Medium,61.0,region_confined,logic,12,1
551WBgE05UH,shape-L,Easy,15.5,row_col_last,logic,7,1
551WAxQ09Sr,shape-L,Hard,540.0,finned_counts,logic,17,1
551W8Yu0BlV,shape-L,Medium,61.0,region_confined,logic,12,1
551WCsf05Lv,shape-L,Hard,540.0,finned_counts,logic,15,1
551WEpg03MP,shape-L,Medium,100.0,exclusion,logic,10,1
551W8cQ05Lx,shape-L,Medium,40.0,region_confined,logic,11,1
551WAh805Ux,shape-L,Medium,82.0,region_confined,logic,14,1
551WB-g09KL,shape-L,Medium,100.0,exclusion,logic,15,1
551W8cS05Tx,shape-L,Medium,61.0,region_confined,logic,13,1
551WEwP055L,shape-L,Hard,540.0,finned_counts,logic,12,1
551WCsg01Lx,shape-L,Medium,100.0,exclusion,logic,12,1
551WChE01zL,shape-L,Easy,15.5,row_col_last,logic,9,1
551WBYU01Er,shape-L,Easy,15.5,row_col_last,logic,7,1
551W9wg09NL,shape-L,Hard,540.0,finned_counts,logic,17,1
551WAh807Dt,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAwA07jL,shape-L,Medium,140.0,exclusion,logic,12,1
551W9tx0BKH,shape-L,Medium,100.0,exclusion,logic,13,1
551WAwg09Kp,shape-L,Hard,540.0,finned_counts,logic,14,1
551WAhB05Sn,shape-L,Easy,15.5,row_col_last,logic,7,1
551W8cQ0Bkv,shape-L,Medium,100.0,exclusion,logic,14,1
551WAxf07an,shape-L,Easy,15.5,row_col_last,logic,7,1
551WAxg0B4p,shape-L,Medium,100.0,exclusion,logic,10,1
551W8cg05LT,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAcx05Mn,shape-L,Easy,15.5,row_col_last,logic,7,1
551WCwe05Mx,shape-L,Medium,100.0,exclusion,logic,13,1
551W9ow05sr,shape-L,Hard,540.0,finned_counts,logic,17,1
551WA_S09MJ,shape-L,Medium,100.0,exclusion,logic,12,1
551WAke03Et,shape-L,Medium,140.0,exclusion,logic,13,1
551W8hP07NP,shape-L,Easy,15.5,row_col_last,logic,7,1
551WA-x05cH,shape-L,Hard,540.0,finned_counts,logic,16,1
551WApS09ir,shape-L,Medium,100.0,exclusion,logic,13,1
551WCxA05UP,shape-L,Medium,40.0,region_confined,logic,9,1
551WDxf05En,shape-L,Medium,100.0,exclusion,logic,13,1
551W9kw09ap,shape-L,Medium,61.0,region_confined,logic,13,1
551WAhg03LL,shape-L,Hard,540.0,finned_counts,logic,14,1
551W9hi05Mp,shape-L,Medium,100.0,exclusion,logic,13,1
551WAlg076L,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAcS09kr,shape-L,Medium,40.0,region_confined,logic,12,1
551WAgf0Bin,shape-L,Medium,100.0,exclusion,logic,14,1
551WAgi01Ex,shape-L,Medium,100.0,exclusion,logic,13,1
551WF_803KL,shape-L,Medium,82.0,region_confined,logic,12,1
551WAsQ05az,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAgT05Tn,shape-L,Medium,100.0,exclusion,logic,10,1
551W9wk09UH,shape-L,Easy,15.5,row_col_last,logic,7,1
551W8pk09LL,shape-L,Medium,100.0,exclusion,logic,10,1
551WAsP0BVn,shape-L,Medium,180.0,exclusion,logic,15,1
551W8oe0DLt,shape-L,Medium,61.0,region_confined,logic,10,1
551W9cO0DtJ,shape-L,Medium,61.0,region_confined,logic,13,1
551WA_C09ML,shape-L,Medium,100.0,exclusion,logic,12,1
551WChg05kP,shape-L,Medium,140.0,exclusion,logic,13,1
551WEhO07bJ,shape-L,Easy,15.5,row_col_last,logic,6,1
551WAdu07FJ,shape-L,Medium,100.0,exclusion,logic,9,1
551WAgg03DL,shape-L,Medium,100.0,exclusion,logic,12,1
551W8wg0DMP,shape-L,Easy,15.5,row_col_last,logic,7,1
551WBkQ05Mn,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAhU01Lr,shape-L,Hard,540.0,finned_counts,logic,14,1
551W8wh05cv,shape-L,Easy,15.5,row_col_last,logic,10,1
551WAhS01St,shape-L,Easy,15.5,row_col_last,logic,7,1
551WAww09LJ,shape-L,Hard,540.0,finned_counts,logic,16,1
551WAhT05LH,shape-L,Medium,82.0,region_confined,logic,11,1
551WAxQ05jJ,shape-L,Hard,540.0,finned_counts,logic,15,1
551WDtg03dH,shape-L,Medium,100.0,exclusion,logic,8,1
551WD-v05an,shape-L,Hard,540.0,finned_counts,logic,14,1
551WAwj09Sn,shape-L,Medium,100.0,exclusion,logic,13,1
551W8lT09sL,shape-L,Medium,140.0,exclusion,logic,16,1
551WAkv05Kv,shape-L,Hard,540.0,finned_counts,logic,14,1
551W9hC05NL,shape-L,Medium,140.0,exclusion,logic,13,1
551WAsO05rR,shape-L,Medium,100.0,exclusion,logic,13,1
551WD_Q03Mn,shape-L,Medium,140.0,exclusion,logic,12,1
551WAgx05LH,shape-L,Medium,100.0,exclusion,logic,12,1
551WAhi05Kp,shape-L,Medium,40.0,region_confined,logic,12,1
551WCl803-t,shape-L,Medium,180.0,exclusion,logic,16,1
551W9pA0BkH,shape-L,Medium,40.0,region_confined,logic,8,1
551WAYQ0Drr,shape-L,Hard,540.0,finned_counts,logic,13,1
551WCsR07CP,shape-L,Medium,40.0,region_confined,logic,11,1
551W8gg09dT,shape-L,Hard,540.0,finned_counts,logic,12,1
551WCgg03jL,shape-L,Medium,100.0,exclusion,logic,12,1
551WChy05cz,shape-L,Medium,140.0,exclusion,logic,13,1
551W8kx09av,shape-L,Easy,15.5,row_col_last,logic,10,1
551W8d90D_r,shape-L,Hard,500.0,finned_counts,logic,17,1
551WAkz01Cv,shape-L,Medium,61.0,region_confined,logic,12,1
551W9cA09ct,shape-L,Medium,40.0,region_confined,logic,12,1
551W9gg0BkH,shape-L,Medium,100.0,exclusion,logic,11,1
551WD_E01jH,shape-L,Medium,61.0,region_confined,logic,10,1
551W9sP07kn,shape-L,Medium,180.0,exclusion,logic,17,1
551WA_P03bP,shape-L,Hard,540.0,finned_counts,logic,13,1
551WClA03zP,shape-L,Medium,140.0,exclusion,logic,15,1
551WAce0Blp,shape-L,Medium,140.0,exclusion,logic,14,1
551WAhR03SL,shape-L,Medium,40.0,region_confined,logic,11,1
551WAgx05KL,shape-L,Hard,540.0,finned_counts,logic,13,1
551WBlv05Cn,shape-L,Hard,500.0,finned_counts,logic,16,1
551WAcQ09cp,shape-L,Medium,40.0,region_confined,logic,12,1
551WA-g09ML,shape-L,Hard,540.0,finned_counts,logic,16,1
551WAx903jr,shape-L,Medium,180.0,exclusion,logic,13,1
551W8gv0BjL,shape-L,Medium,100.0,exclusion,logic,14,1
551WDd807cL,shape-L,Medium,40.0,region_confined,logic,10,1
551W8gy09kz,shape-L,Hard,540.0,finned_counts,logic,15,1
551WDsP07Cn,shape-L,Medium,100.0,exclusion,logic,11,1
551WAoQ09rr,shape-L,Hard,540.0,finned_counts,logic,13,1
551WBkg05KL,shape-L,Medium,100.0,exclusion,logic,13,1
551WDkw03in,shape-L,Medium,140.0,exclusion,logic,15,1
551WBcS01Ep,shape-L,Easy,15.5,row_col_last,logic,9,1
551W8di05Lx,shape-L,Medium,100.0,exclusion,logic,13,1
551W8wP0DdP,shape-L,Medium,40.0,region_confined,logic,11,1
551W9gg0DsH,shape-L,Medium,100.0,exclusion,logic,14,1
551WBlD01Tn,shape-L,Medium,61.0,region_confined,logic,11,1
551WBt807aL,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAlP03LP,shape-L,Hard,540.0,finned_counts,logic,13,1
551W9kw05MJ,shape-L,Medium,140.0,exclusion,logic,13,1
551WCdU01tr,shape-L,Medium,140.0,exclusion,logic,16,1
551WCoP03Tr,shape-L,Medium,61.0,region_confined,logic,12,1
551W8ow0BSr,shape-L,Medium,40.0,region_confined,logic,8,1
551WAxE09Kp,shape-L,Medium,100.0,exclusion,logic,10,1
551WAci05Ut,shape-L,Medium,140.0,exclusion,logic,12,1
551WAo-01yr,shape-L,Easy,15.5,row_col_last,logic,9,1
551W8cO0Bkt,shape-L,Medium,61.0,region_confined,logic,12,1
551WDtR05CH,shape-L,Medium,61.0,region_confined,logic,11,1
551WBsP05rH,shape-L,Hard,540.0,finned_counts,logic,13,1
551WD-P05MH,shape-L,Medium,100.0,exclusion,logic,13,1
551WF_C01KL,shape-L,Medium,82.0,region_confined,logic,13,1
551WDkg01bL,shape-L,Medium,40.0,region_confined,logic,13,1
551WCsg07DP,shape-L,Medium,40.0,region_confined,logic,11,1
551W9cj05Sr,shape-L,Medium,100.0,exclusion,logic,12,1
551WBkv05Kn,shape-L,Hard,500.0,finned_counts,logic,16,1
551WCce03lt,shape-L,Medium,100.0,exclusion,logic,12,1
551WCok01TL,shape-L,Easy,15.5,row_col_last,logic,9,1
551W8tU09Cv,shape-L,Easy,15.5,row_col_last,logic,7,1
551W9cQ09cp,shape-L,Medium,61.0,region_confined,logic,13,1
551WBkz01EH,shape-L,Easy,15.5,row_col_last,logic,10,1
551WC-e05ct,shape-L,Medium,140.0,exclusion,logic,13,1
551WAcC09kt,shape-L,Medium,40.0,region_confined,logic,12,1
551WBkz01DH,shape-L,Medium,61.0,region_confined,logic,11,1
551WCoQ01tz,shape-L,Medium,150.0,undercounting,logic,12,1
551WDlA01zp,shape-L,Medium,140.0,exclusion,logic,13,1
551W8cg05Lx,shape-L,Medium,40.0,region_confined,logic,11,1
551W9lS05MJ,shape-L,Medium,100.0,exclusion,logic,12,1
551WCx_017P,shape-L,Medium,100.0,exclusion,logic,11,1
551WApR05iL,shape-L,Medium,140.0,exclusion,logic,13,1
551WCoS01Tt,shape-L,Easy,15.5,row_col_last,logic,9,1
551W9_80BbL,shape-L,Medium,100.0,exclusion,logic,10,1
551WAcu07Up,shape-L,Medium,140.0,exclusion,logic,12,1
551WAlC05ML,shape-L,Medium,100.0,exclusion,logic,12,1
551WCtU014x,shape-L,Medium,40.0,region_confined,logic,11,1
551W8kx05MP,shape-L,Medium,150.0,undercounting,logic,11,1
551WCtk01LP,shape-L,Hard,540.0,finned_counts,logic,13,1
551W8dP07LP,shape-L,Easy,15.5,row_col_last,logic,7,1
551W9wQ05dp,shape-L,Hard,540.0,finned_counts,logic,15,1
551WDs903Tr,shape-L,Medium,145.0,region_confined,logic,15,1
551W9ZD0Dkn,shape-L,Medium,40.0,region_confined,logic,9,1
551W8gC0Dzt,shape-L,Medium,100.0,exclusion,logic,13,1
551W8oe0BTt,shape-L,Medium,61.0,region_confined,logic,11,1
551WFd803rL,shape-L,Easy,15.5,row_col_last,logic,7,1
551W8kv0Dqv,shape-L,Medium,100.0,exclusion,logic,13,1
551WAhu05Ct,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAd807Vp,shape-L,Medium,100.0,exclusion,logic,9,1
551WAoe07zL,shape-L,Hard,540.0,finned_counts,logic,12,1
551WBdO0BrJ,shape-L,Medium,100.0,exclusion,logic,9,1
551W8cg0DtL,shape-L,Hard,540.0,finned_counts,logic,15,1
551W9hg0BsH,shape-L,Medium,140.0,exclusion,logic,14,1
551WDkP05rH,shape-L,Hard,540.0,finned_counts,logic,13,1
551WAcP05NP,shape-L,Medium,61.0,region_confined,logic,14,1
551WCtC01kt,shape-L,Medium,180.0,exclusion,logic,16,1
551WAtQ09Ep,shape-L,Medium,100.0,exclusion,logic,12,1
551WAkg05LP,shape-L,Hard,540.0,finned_counts,logic,16,1
551WCpU01Cr,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAwT05jn,shape-L,Medium,100.0,exclusion,logic,11,1
551WBcw09bJ,shape-L,Medium,100.0,exclusion,logic,13,1
551WAlA03UL,shape-L,Medium,140.0,exclusion,logic,14,1
551WAxe0BDL,shape-L,Medium,100.0,exclusion,logic,10,1
551WBsg05rH,shape-L,Hard,540.0,finned_counts,logic,13,1
551WAke05Mt,shape-L,Medium,140.0,exclusion,logic,13,1
551WAd807NL,shape-L,Medium,100.0,exclusion,logic,9,1
551WDog01sp,shape-L,Medium,100.0,exclusion,logic,12,1
551WAhv03Kr,shape-L,Hard,540.0,finned_counts,logic,14,1
551W8_807bT,shape-L,Easy,15.5,row_col_last,logic,7,1
551W9x-096r,shape-L,Hard,500.0,finned_counts,logic,18,1
551WAdO07Ep,shape-L,Medium,100.0,exclusion,logic,9,1
551W8gO0DtR,shape-L,Medium,61.0,region_confined,logic,12,1
551W8xA0BjL,shape-L,Medium,40.0,region_confined,logic,8,1
551WCwg05MP,shape-L,Medium,40.0,region_confined,logic,10,1
551W9wf0Dcn,shape-L,Easy,15.5,row_col_last,logic,10,1
551W8xT09bL,shape-L,Medium,100.0,exclusion,logic,15,1
551WBxk01cH,shape-L,Medium,61.0,region_confined,logic,13,1
551WAZk0DbL,shape-L,Medium,40.0,region_confined,logic,11,1
551WAgS09jp,shape-L,Hard,540.0,finned_counts,logic,14,1
551WAkS01Dx,shape-L,Medium,40.0,region_confined,logic,11,1
551WAci09lL,shape-L,Medium,40.0,region_confined,logic,12,1
551W9he07FL,shape-L,Medium,40.0,region_confined,logic,10,1
551WC_U01Mv,shape-L,Medium,180.0,exclusion,logic,16,1
551W9oe0Ddt,shape-L,Easy,15.5,row_col_last,logic,10,1
551WBsO05rJ,shape-L,Medium,140.0,exclusion,logic,14,1
551WCxC01jt,shape-L,Medium,140.0,exclusion,logic,15,1
551W8ok09TL,shape-L,Easy,15.5,row_col_last,logic,7,1
551WAcP07Vn,shape-L,Medium,140.0,exclusion,logic,14,1
551W9xA05lL,shape-L,Hard,540.0,finned_counts,logic,17,1
551W9ke0BkL,shape-L,Medium,61.0,region_confined,logic,14,1
551WA_j095v,shape-L,Hard,500.0,finned_counts,logic,17,1
551WB_D01jn,shape-L,Medium,61.0,region_confined,logic,11,1
551WFwe056p,shape-L,Easy,15.5,row_col_last,logic,8,1
551WAhE05Kp,shape-L,Medium,40.0,region_confined,logic,12,1
551W9Z80FtL,shape-L,Medium,40.0,region_confined,logic,10,1
551WEwg01Kp,shape-L,Medium,100.0,exclusion,logic,10,1
551WDsw01LJ,shape-L,Medium,82.0,region_confined,logic,14,1
551WChS01rN,shape-L,Easy,15.5,row_col_last,logic,9,1
551WCoP05LL,shape-L,Hard,540.0,finned_counts,logic,12,1
551WCgg01dT,shape-L,Medium,100.0,exclusion,logic,13,1
551WAhQ05FR,shape-L,Medium,100.0,exclusion,logic,13,1
551W8oO0BTt,shape-L,Easy,15.5,row_col_last,logic,11,1
551WCsg05LP,shape-L,Hard,540.0,finned_counts,logic,14,1
551W9kP0DsH,shape-L,Medium,100.0,exclusion,logic,16,1
551WDtQ01Cp,shape-L,Medium,61.0,region_confined,logic,12,1
551WAhO07LJ,shape-L,Easy,15.5,row_col_last,logic,9,1
551W9xE09UH,shape-L,Easy,15.5,row_col_last,logic,7,1
551W8-P0DMP,shape-L,Medium,40.0,region_confined,logic,11,1
551WA__01aP,shape-L,Hard,540.0,finned_counts,logic,15,1
551WBlU01Ln,shape-L,Hard,540.0,finned_counts,logic,14,1
551W9hA05Up,shape-L,Medium,40.0,region_confined,logic,11,1
551WAgP07Sr,shape-L,Medium,61.0,region_confined,logic,11,1
551W8gg0BkP,shape-L,Medium,100.0,exclusion,logic,12,1
551W8wi05lT,shape-L,Hard,540.0,finned_counts,logic,13,1
551WBhg05EH,shape-L,Medium,100.0,exclusion,logic,11,1
551WCou07DN,shape-L,Medium,40.0,region_confined,logic,10,1
551WEti017x,shape-L,Medium,145.0,region_confined,logic,15,1
551WDtQ03Cn,shape-L,Medium,61.0,region_confined,logic,12,1
551W8hS05NR,shape-L,Medium,140.0,exclusion,logic,14,1
551WAgw09ar,shape-L,Hard,540.0,finned_counts,logic,13,1
551WCsO05cN,shape-L,Medium,40.0,region_confined,logic,13,1
551W9lk056L,shape-L,Medium,82.0,region_confined,logic,13,1
551W8hS09yt,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAkO05MR,shape-L,Medium,40.0,region_confined,logic,13,1
551W8-x09MP,shape-L,Medium,150.0,undercounting,logic,12,1
551WDoA07kH,shape-L,Medium,40.0,region_confined,logic,11,1
551WAwR09Ln,shape-L,Medium,40.0,region_confined,logic,10,1
551W8s90FTv,shape-L,Medium,40.0,region_confined,logic,10,1
551W9gQ05Nr,shape-L,Hard,540.0,finned_counts,logic,16,1
551WCwP05NP,shape-L,Medium,100.0,exclusion,logic,14,1
551WAge03Dt,shape-L,Medium,100.0,exclusion,logic,12,1
551W8si09TT,shape-L,Medium,40.0,region_confined,logic,12,1
551WCYg03lT,shape-L,Medium,82.0,region_confined,logic,11,1
551WAkT05Un,shape-L,Medium,180.0,exclusion,logic,10,1
551W8oA09t_,shape-L,Hard,540.0,finned_counts,logic,14,1
551WCch01dv,shape-L,Easy,15.5,row_col_last,logic,10,1
551WAhw03Kr,shape-L,Hard,540.0,finned_counts,logic,15,1
551WAwg05ap,shape-L,Hard,540.0,finned_counts,logic,14,1
551WDtC01cL,shape-L,Medium,40.0,region_confined,logic,11,1
551W8pP0BLL,shape-L,Medium,100.0,exclusion,logic,10,1
551W9_C05bL,shape-L,Medium,100.0,exclusion,logic,11,1
551WDgg01dL,shape-L,Medium,100.0,exclusion,logic,13,1
551WAkQ05Mp,shape-L,Medium,140.0,exclusion,logic,12,1
551W9gw05Mr,shape-L,Hard,540.0,finned_counts,logic,16,1
551WDsx01LH,shape-L,Medium,100.0,exclusion,logic,12,1
551WDtC01LL,shape-L,Medium,100.0,exclusion,logic,14,1
551W9kx0BiH,shape-L,Medium,145.0,region_confined,logic,13,1
551W9tk09DH,shape-L,Easy,15.5,row_col_last,logic,7,1
551WDwR03VH,shape-L,Medium,140.0,exclusion,logic,11,1
551WAgf05Lr,shape-L,Hard,540.0,finned_counts,logic,15,1
551W9kO07Up,shape-L,Medium,140.0,exclusion,logic,16,1
551WAcf05Nv,shape-L,Medium,100.0,exclusion,logic,15,1
551WAgA05Lt,shape-L,Hard,540.0,finned_counts,logic,13,1
551WCpi01Lt,shape-L,Medium,100.0,exclusion,logic,13,1
551W8dj05Lv,shape-L,Medium,100.0,exclusion,logic,9,1
551WAhj01Lr,shape-L,Hard,540.0,finned_counts,logic,14,1
551WCsE05TP,shape-L,Medium,40.0,region_confined,logic,10,1
551W8ov0BSr,shape-L,Medium,61.0,region_confined,logic,9,1
551W9cz05TH,shape-L,Medium,140.0,exclusion,logic,13,1
551W9oO0DtJ,shape-L,Easy,15.5,row_col_last,logic,10,1
551WDhA05-H,shape-L,Medium,100.0,exclusion,logic,14,1
551W9wg0DcH,shape-L,Easy,15.5,row_col_last,logic,6,1
551WCx903jr,shape-L,Medium,140.0,exclusion,logic,9,1
551W9dw05DJ,shape-L,Medium,100.0,exclusion,logic,12,1
551WEpC01rL,shape-L,Easy,15.5,row_col_last,logic,11,1
551WBsz01-H,shape-L,Easy,15.5,row_col_last,logic,10,1
551W9-g05bL,shape-L,Medium,140.0,exclusion,logic,11,1
551WAwy05jJ,shape-L,Hard,540.0,finned_counts,logic,16,1
551WCt-015R,shape-L,Medium,100.0,exclusion,logic,14,1
551W9pT09cL,shape-L,Medium,100.0,exclusion,logic,15,1
551WAdP03NL,shape-L,Medium,40.0,region_confined,logic,12,1
551W9pT05tH,shape-L,Medium,100.0,exclusion,logic,14,1
551WCog05sP,shape-L,Medium,40.0,region_confined,logic,10,1
551W9de07Dp,shape-L,Medium,40.0,region_confined,logic,8,1
551WCtx03KP,shape-L,Hard,540.0,finned_counts,logic,13,1
551WBkw05Kn,shape-L,Hard,500.0,finned_counts,logic,16,1
551WDYS01kt,shape-L,Easy,15.5,row_col_last,logic,9,1
551WAoi09yp,shape-L,Hard,540.0,finned_counts,logic,13,1
551WCog05LL,shape-L,Hard,540.0,finned_counts,logic,13,1
551W9c907Tr,shape-L,Medium,140.0,exclusion,logic,15,1
551WAhg05Cp,shape-L,Medium,40.0,region_confined,logic,10,1
551W8cQ0BkR,shape-L,Medium,100.0,exclusion,logic,14,1
551WCsw01Kx,shape-L,Medium,40.0,region_confined,logic,11,1
551WCxy01cz,shape-L,Medium,180.0,exclusion,logic,13,1
551WCsv05Kv,shape-L,Hard,540.0,finned_counts,logic,14,1
551W9pF05cn,shape-L,Easy,15.5,row_col_last,logic,7,1
551W8pA0BkP,shape-L,Medium,40.0,region_confined,logic,8,1
551WEtT016L,shape-L,Medium,61.0,region_confined,logic,13,1
551WApQ05zJ,shape-L,Hard,540.0,finned_counts,logic,16,1
551W8lg0BrP,shape-L,Medium,140.0,exclusion,logic,13,1
551WCgU01lR,shape-L,Medium,40.0,region_confined,logic,8,1
551WDsP05cH,shape-L,Medium,40.0,region_confined,logic,12,1
551WCYj01lz,shape-L,Medium,82.0,region_confined,logic,13,1
551WEgf03in,shape-L,Easy,15.5,row_col_last,logic,9,1
551WCp-01dR,shape-L,Medium,140.0,exclusion,logic,13,1
551WDlC01rL,shape-L,Medium,100.0,exclusion,logic,13,1
551W9sf0FDn,shape-L,Easy,15.5,row_col_last,logic,10,1
551WCgg05rL,shape-L,Hard,540.0,finned_counts,logic,16,1
551WA_g03bP,shape-L,Hard,540.0,finned_counts,logic,16,1
551W9sx09sH,shape-L,Medium,150.0,undercounting,logic,14,1
551WAoO05tR,shape-L,Medium,40.0,region_confined,logic,12,1
551W8sO0DLR,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAhP07Dn,shape-L,Easy,15.5,row_col_last,logic,7,1
551WBlS01LJ,shape-L,Medium,82.0,region_confined,logic,14,1
551WAp80BrL,shape-L,Medium,40.0,region_confined,logic,11,1
551WCow03Sr,shape-L,Medium,40.0,region_confined,logic,11,1
551WCtC01LT,shape-L,Easy,15.5,row_col_last,logic,10,1
551W9lA05UL,shape-L,Medium,140.0,exclusion,logic,13,1
551WAl80BsL,shape-L,Medium,40.0,region_confined,logic,8,1
551WAtS09cJ,shape-L,Medium,61.0,region_confined,logic,11,1
551WCxe05Ex,shape-L,Medium,140.0,exclusion,logic,12,1
551W8Yv0Dsz,shape-L,Medium,150.0,undercounting,logic,16,1
551W8sS0DCx,shape-L,Easy,15.5,row_col_last,logic,11,1
551W8Yi0D-x,shape-L,Hard,540.0,finned_counts,logic,13,1
551WCt803kt,shape-L,Medium,180.0,exclusion,logic,16,1
551WD_F01bn,shape-L,Easy,15.5,row_col_last,logic,11,1
551WAl807ML,shape-L,Easy,15.5,row_col_last,logic,9,1
551WCwe05bt,shape-L,Medium,100.0,exclusion,logic,13,1
551WAh-054r,shape-L,Medium,140.0,exclusion,logic,12,1
551WCcA07_P,shape-L,Medium,82.0,region_confined,logic,13,1
551WAhS09yr,shape-L,Medium,100.0,exclusion,logic,14,1
551WAYv03FT,shape-L,Medium,40.0,region_confined,logic,11,1
551WDxA05UH,shape-L,Medium,40.0,region_confined,logic,11,1
551W8kO0DsR,shape-L,Medium,61.0,region_confined,logic,12,1
551W8sg0BTP,shape-L,Medium,100.0,exclusion,logic,9,1
551WAg90Bjr,shape-L,Medium,100.0,exclusion,logic,14,1
551WB-S09Sr,shape-L,Medium,100.0,exclusion,logic,13,1
551WBtj01jn,shape-L,Medium,140.0,exclusion,logic,15,1
551WEsy01VJ,shape-L,Medium,140.0,exclusion,logic,16,1
551WAwP0BTn,shape-L,Medium,140.0,exclusion,logic,13,1
551WAhT01Sr,shape-L,Medium,40.0,region_confined,logic,11,1
551W8tT05cP,shape-L,Medium,100.0,exclusion,logic,14,1
